אבאסטאדו,abastado,L
אבאסטאנסה,abastansa,L
אבאסטה,abasta,L
אבאסטי,abaste,L
אבאסטיסי,abastese,L
אבאסטיסיאה,abastesia,L
אבאסטיסייו,abastesyo,L
אבאסטיסיירון,abastesyeron,L
אבאסטיסימיינטו,abastesimyento,L
אבאסטיסין,abastesen,L
אבאסטיסיר,abasteser,L
אבאסטיסירלי,abasteserle,L
אבאסטיסירליס,abasteserles,L
אבאסטיסקאן,abasteskan,L
אבאסטיסקה,abasteska,L
אבאסטיסקו,abastesko,L
אבאשאב'ה,abashava,L
אבאשאדאס,abashadas,L
אבאשאדה,abashada,L
אבאשאדו,abashado,L
אבאשאדוס,abashados,L
אבאשאן,abashan,L
אבאשאנדו,abashando,L
אבאשאסטיס,abashastes,L
אבאשאר,abashar,L
אבאשאראן,abasharan,L
אבאשארה,abashara,L
אבאשארון,abasharon,L
אבאשארי,abashare,L
אבאשארלוס,abasharlos,L
אבאשארמוס,abasharmos,L
אבאשה,abasha,L
אבאשו,abasho,L
אבאשי,abashe,L
אבאשין,abashen,L
אבהו,Abau,H
אבולאר,abolar,L
אבולטאדו,aboltado,L
אבולטאן,aboltan,L
אבולטאנדו,aboltando,L
אבולטאר,aboltar,L
אבולטארה,aboltara,L
אבולטארלה,aboltarla,L
אבולטה,abolta,L
אבולטו,abolto,L
אבולטי,abolte,L
אבונאדוס,abonados,L
אבונאנסאדו,abonansado,L
אבוניגואמיינטו,aboniguamyento,L
אבוניגוארון,aboniguaron,L
אבוקאדה,abokada,L
אבוקארסי,abokarse,L
אבוקו,aboko,L
אבוקי,aboke,L
אבוראקאן,aburakan,L
אבוראקה,aburaka,L
אבוריסי,aborrese,L
אבוריסידה,aborresida,L
אבוריסידו,aborresido,L
אבוריסידוס,aborresidos,L
אבוריסייו,aborresyo,L
אבוריסייון,aborresyon,L
אבוריסיינטיס,aborresyentes,L
אבוריסיירון,aborresyeron,L
אבוריסילדו,aborreseldo,L
אבוריסין,aborresen,L
אבוריסיר,aborreser,L
אבוריסיראס,aborreseras,L
אבוריסירה,aborresera,L
אבוריסירי,aborresere,L
אבוריסירימוס,aborreseremos,L
אבוריסירסי,aborreserse,L
אבוריסקה,aborreska,L
אבות,avot,H
אבותינו,avotenu,H
אביב'יר,a_bever,L
אביב'ראדוריס,abevradores,L
אביב'רה,abevra,L
אבידיגואדוס,abediguados,L
אביזארלו,a_bezarlo,L
אביזמוס,abizmos,L
אביך,aviha,H
אבילות,avelut,H
אבילים,avelim,H
אבינדיזירלוס,a+bendizirlos,L
אבינו,Avinu,H
אבירות,abirut,H
אבישי,Avishay,H
אבל,avel,H
אבלות,avelut,H
אבלים,avelim,H
אבראסאב'ה,abrasava,L
אבראסארלו,abrasarlo,L
אברהם,Avraam,H
אג'אקוזה,achakoza,L
אג'אקוזו,achakozo,L
אג'אקי,achake,L
אג'אקיס,achakes,L
אג'וגאר,a_djugar,L
אג'וזגאר,a_djuzgar,L
אג'וזגארלו,a_djuzgarlo,L
אג'וזגארסי,a_djuzgarse,L
אג'ונטאדו,adjuntado,
אג'ונטאן,adjuntan,L
אג'ונטאס,adjuntas,L
אג'ונטאסטיש,adjuntastesh,L
אג'ונטאר,adjuntar,L
אג'ונטארה,adjuntara,L
אג'ונטארון,adjuntaron,L
אג'ונטארימוס,adjuntaremos,L
אג'ונטארלו,adjuntarlo,L
אג'ונטארסי,adjuntarse,L
אג'ונטארסין,adjuntarsen,L
אג'ונטה,adjunta,L
אג'ונטו,adjunto,L
אג'ונטי,adjunte,L
אג'ונטימוס,adjuntemos,L
אג'ונטין,adjunten,L
אג'וסטאדו,adjustado,L
אג'וסטאדוס,adjustados,L
אג'וסטאמיינטו,adjustamyento,L
אג'וסטאן,adjustan,L
אג'וסטאנדו,adjustando,L
אג'וסטאר,adjustar,L
אג'וסטארסי,adjustarse,L
אג'וסטארסילו,adjustarselo,L
אג'וסטה,adjusta,L
אג'וסטו,adjusto,L
אג'וסטימוס,adjustemos,L
אג'ידיאה,adjidea,T
אג'ידיאו,adjideo,T
אג'ידיאי,adjidee,T
אג'ידיאין,adjideen,T
אג'ידיאמוס,adjideamos,T
אג'ידיאן,adjidean,T
אג'ידייאן,adjideyan,T
אג'ידייאנדו,adjideyando,T
אג'ידייארה,adjideyara,T
אג'ידייארלאס,adjideyarlas,T
אג'ידייארלו,adjideyarlo,T
אג'יזליק,adjizlik,T
אג'יטאדה,achetada,L
אג'יטאדו,achetado,L
אג'יטאדוס,achetados,L
אג'יטאמוס,achetamos,L
אג'יטאן,achetan,L
אג'יטאר,achetar,L
אג'יטארון,achetaron,L
אג'יטארי,achetare,L
אג'יטה,acheta,L
אג'יטו,acheto,L
אג'יטי,achete,L
אג'יטימוס,achetemos,L
אג'יטין,acheten,L
אג'ילייאר,achileyar,T
אג'יק,achik,T
אג'מאלג'יליק,achmaldjilik,T
אגאמוס,agamos,L
אגאן,agan,L
אגאנאנסייאנדו,aganansyando,L
אגאס,agas,L
אגאש,agash,L
אגה,aga,L
אגו,ago,L
אגואה,agua,L
אגואייאה,aguaya,L
אגואיסטרוס,a_guestros,L
אגואס,aguas,L
אגודו,agudo,L
אגוזארה,agozara,L
אגוזה,agoza,
אגוליר,a_goler,L
אגורה,agora,L
אגילה,agila,L
אגיר,agir,T
אגרא,agra,L
אגראדאב'ה,agradava,L
אגראדאן,agradan,L
אגראדארון,agradaron,L
אגראדה,agrada,L
אגראדו,agrado,L
אגראדי,agrade,L
אגראדיסי,agradese,L
אגראדיסיאה,agradesia,L
אגראדיסידוס,agradesidos,L
אגראדיסייוניס,agradesyones,L
אגראדיסיירון,agradesyeron,L
אגראדיסין,agradesen,L
אגראדיסירסילו,agradeserselo,L
אגראדיסקה,agradeska,L
אגראנאדאס,agranadas,L
אגרה,agra,L
אגריארון,agrearon,L
אגריטאנדו,agritando,L
אגריטאנטי,agritante,L
אגרת,igeret,H
אדאליט,adalet,L
אדאנייאר,a_danyar,L
אדאר,a_dar,L
אדארלו,a_darlo,L
אדארלי,a_darle,L
אדארליס,a_darles,L
אדארסאר,a_darsar,L
אדוב'אדאס,adovadas,L
אדוב'אדו,adovado,L
אדוב'אמיינטו,adovamyento,L
אדוב'אן,adovan,L
אדוב'אר,adovar,L
אדוב'ארה,adovara,L
אדוב'ארי,adovare,L
אדוב'ה,adova,L
אדוב'ו,adovo,L
אדוב'י,adove,L
אדוב'ימוס,adovemos,L
אדוב'ין,adoven,L
אדוב'יס,adoves,L
אדובלאר,adoblar,L
אדולורייאה,adolorya,L
אדולורייאן,adoloryan,L
אדולוריין,adoloryen,L
אדולמי,adolme,L
אדולסאר,adulsar,L
אדולסארימוס,adulsaremos,L
אדולסה,adulsa,L
אדולסין,adulsen,L
אדום,Edom,H
אדונדי,adonde,L
אדוס,a_dos,L
אדורמיסידוס,adormesidos,L
אדורמיסימיינטו,adormesimyento,L
אדורמיסיר,adormeser,L
אדורמיר,a_durmir,L
אדיזיר,a_dizir,L
אדיזירלי,a_dizirle,L
אדיזירליס,a_dizirles,L
אדיזירסילו,a_dizirselo,L
אדיטה,a_dita,L
אדיטו,a_dito,L
אדיינטרו,adyentro,L
אדילאנטאדה,adelantada,L
אדילאנטאדו,adelantado,L
אדילאנטאמיינטו,adelantamyento,L
אדילאנטאן,adelantan,L
אדילאנטאר,adelantar,L
אדילאנטארה,adelantara,L
אדילאנטארמוס,adelantarmos,L
אדילאנטה,adelanta,L
אדילאנטו,adelanto,L
אדילאנטי,adelante,L
אדילאנטין,adelanten,L
אדילאנטרי,adelantre,L
אדילגאזאר,adelgazar,L
אדילגאזארון,adelgazaron,L
אדימאנדאר,a_demandar,L
אדימיניסטיר,a_demenester,L
אדיספירטאר,a_despertar,L
אדיפ'לה,adefla,L
אדיקלארארליס,a_deklararles,L
אדיריסה,aderesa,L
אדם,adam,H
אדר,adar,H
אדראן,adran,L
אדרבא,adraba,H
אדרבה,adraba,H
אדרי,adre,L
אדריינדו,adriyendo,L
אדריר,adrir,L
אה,a,L
אהבה,aava,H
אהבת,aavat,H
אהל,oel,H
אהרון,Aaron,H
אהרן,Aaron,H
או,o,L
אואיאה,oia,L
אואיאן,oian,L
אואידה,oida,L
אואידו,oido,L
אואימוס,oimos,L
אואינה,oina,L
אואיר,oir,L
אואירלה,oirla,L
אואירמי,oirme,L
אוב'אס,uvas,L
אוב'ה,uva,L
אוב'ו,uvo,L
אוב'יז'אס,ovejas,L
אוב'יז'ה,oveja,L
אוב'יירה,uvyera,L
אוב'יירון,uvyeron,L
אוב'ליגא,ovliga,L
אוב'ליגאדאס,ovligadas,L
אוב'ליגאדה,ovligada,L
אוב'ליגאדו,ovligado,L
אוב'ליגאדוס,ovligados,L
אוב'ליגאן,ovligan,L
אוב'ליגארה,ovligara,L
אוב'ליגארון,ovligaron,L
אוב'ליגאש,ovligash,L
אוב'ליגה,ovliga,L
אוב'ליגו,ovligo,L
אוב'ליגימוס,ovligemos,L
אוב'ליגין,ovligen,L
אוב'ליגיס,ovliges,L
אוב'ליגיש,ovligesh,L
אוב'ראס,ovras,L
אוב'רה,ovra,L
אובידיסיינטי,obedesyente,L
אוג'ו,ocho,L
אוג'וסיינטוס,ochosyentos,L
אוג'ינטה,ochenta,L
אודה,oda,T
אודרינאדה,odrenada,L
אודרינאדו,odrenado,L
אודרינו,odreno,L
אוז'אס,ojas,L
אוז'ה,oja,L
אוז'ו,ojo,L
אוז'וס,ojos,L
אוזאב'אן,uzavan,L
אוזאב'ה,uzava,L
אוזאדאס,uzadas,L
אוזאדה,uzada,L
אוזאדו,uzado,L
אוזאדוס,uzados,L
אוזאטי,uzate,L
אוזאמוס,uzamos,L
אוזאן,uzan,L
אוזאנדו,uzando,L
אוזאנסאס,uzansas,L
אוזאנסה,uzansa,L
אוזאר,uzar,L
אוזארון,uzaron,L
אוזארלה,uzarla,L
אוזארמוס,uzarmos,L
אוזארסי,uzarse,L
אוזה,uza,L
אוזו,uzo,L
אוזי,uze,L
אוזימוס,uzemos,L
אוזין,uzen,L
אוחרא,Ohra,H
אוטראס,otras,L
אוטרה,otra,L
אוטרו,otro,L
אוטרוס,otros,L
אוי,oy,L
אויז'יטארלו,a_vijitarlo,L
אויי,oye,L
אוייאי,oye,L
אוייאידאס,oyidas,L
אוייאס,oyas,L
אוייגאן,oygan,L
אוייגה,oyga,L
אוייד,oyid,L
אויידאס,oyidas,L
אויידה,oyida,L
אויידו,oyido,L
אויידוס,oyidos,L
אוייה,oya,L
אוייו,oyo,L
אויימוס,oyimos,L
אויין,oyen,L
אויינדו,oyendo,L
אויינדולו,oyendolo,L
אוייס,oyes,L
אוייר,oyir,L
אוייראן,oyiran,L
אויירה,oyera,L
אויירון,oyeron,L
אויירלו,oyirlo,L
אויירסי,oyirse,L
אוייש,oyesh,L
אויר,aver,H
אוירלה,a_verla,L
אולאס,olas,L
אולב'ידאדאס,olvidadas,L
אולב'ידאדה,olvidada,L
אולב'ידאדו,olvidado,L
אולב'ידאדוס,olvidados,L
אולב'ידאמוס,olvidamos,L
אולב'ידאר,olvidar,L
אולב'ידאראן,olvidaran,L
אולב'ידאראס,olvidaras,L
אולב'ידארה,olvidara,L
אולב'ידארון,olvidaron,L
אולב'ידאריש,olvidaresh,L
אולב'ידארלוס,olvidarlos,L
אולב'ידארמוס,olvidarmos,L
אולב'ידה,olvida,L
אולב'ידו,olvido,L
אולב'ידי,olvide,L
אולב'ידימוס,olvidemos,L
אולב'ידין,olviden,L
אולגאנסה,olgansa,L
אולגארה,olgara,L
אולגה,olga,L
אולגי,olge,L
אולה,ola,L
אוליב'אס,olivas,L
אוליב'ה,oliva,L
אוליי,oye,L
אולייאן,oyian,L
אולייאש,oyiash,L
אוליידוס,oyidos,L
אולייו,oyo,L
אוליין,oyen,L
אוליינדו,oyendo,L
אוליינדולאס,oyendolas,L
אולייר,oyir,L
אולייראס,oyeras,L
אולייש,oyesh,L
אוליפ'י,ulife,T
אומברו,ombro,L
אומברי,ombre,L
אומבריס,ombres,L
אומה,uma,H
אומו,umo,L
אומות,umot,H
אומילדאנסה,umildansa,L
אומילדיס,umildes,L
אומנות,umanut,H
און,un,L
אונאס,unas,L
אונברי,onbre,L
אונבריס,onbres,L
אונדאן,undan,L
אונדאס,ondas,L
אונדה,unda,L
אונדו,ondo,L
אונדודה,ondura,L
אונדורה,ondura,L
אונדי,onde,L
אונדידוס,undidos,L
אונדייו,undyo,L
אונדיינדו,undyendo,L
אונדיירון,undyeron,L
אונדיר,undir,L
אונדירב'וס,undirvos,L
אונה,una,L
אונו,uno,L
אונוס,unos,L
אונור,onor,L
אונוראדו,onorado,L
אונוראדוס,onorados,L
אונוראר,onorar,L
אונורארלוס,onorarlos,L
אונוריס,onores,L
אונזי,onze,L
אונזין,onzen,L
אונטאדו,untado,L
אונטאר,untar,L
אונטו,unto,L
אונייאה,unya,L
אונייאס,unyas,L
אונייה,unya,L
אוניסטה,onesta,L
אוניסטו,onesto,L
אוניסטוס,onestos,L
אוניסטידאד,onestidad,L
אוניקו,uniko,L
אונס,ones,H
אונראדאס,onradas,L
אונראדו,onrado,L
אונראדוס,onrados,L
אונראן,onran,L
אונראנטיס,onrantes,L
אונראר,onrar,L
אונרארלה,onrarla,L
אונרארסי,onrarse,L
אונרה,onra,L
אונרו,onro,L
אונרי,onre,L
אוסול,usul,T
אוסר,oser,H
אוסרים,oserim,H
אופ'יסייאל,ofisyal,L
אופ'יסייו,ofisyo,L
אופ'יסייוס,ofisyos,L
אופז,ofaz,H
אופינייון,opinyon,L
אופן,ofen,H
אופרימי,oprime,L
אופרימידו,oprimido,L
אופרימימיינטו,oprimimyento,L
אופרימיר,oprimir,L
אוקאבאזליק,okabazlik,L
אוקאסייון,okasyon,L
אוקה,oka,T
אוקופאדו,okupado,L
אוקופאן,okupan,L
אוקופאר,okupar,L
אוקופי,okupe,L
אוראנייאה,uranya,L
אוראס,oras,L
אוראסייון,orasyon,L
אוראסייונאב'ה,orasyonava,L
אוראסייונאנדו,orasyonando,L
אוראסייונארון,orasyonaron,L
אוראסייוניס,orasyones,L
אורדין,orden,L
אורדינאדה,ordenada,L
אורדינאן,ordenan,L
אורדינאסייון,ordenasyon,L
אורדינאר,ordenar,L
אורדינארון,ordenaron,L
אורדינארייאה,ordinarya,L
אורדינה,ordena,L
אורדינו,ordeno,L
אורדיניס,ordenes,L
אורה,ora,L
אורו,oro,L
אורח,oreah,H
אורחים,orehim,H
אורטיגאס,ortigas,L
אוריאה,oria,L
אוריז'אל,orejal,L
אוריז'אליס,orejales,L
אוריז'אס,orejas,L
אוריז'ה,oreja,L
אורייאה,oriya,L
אוריינטאליס,oryentales,L
אוריינטי,oryent,L
אוריקה,orika,L
אורמיגאס,ormigas,L
אורנו,orno,L
אושינדי,ushendi,T
אות,ot,H
אותי,oti,H
אותיות,otiyot,H
אז,az,L
אז'ינאה,ajena,L
אז'ינאס,ajenas,L
אז'ינה,ajena,L
אז'ינו,ajeno,L
אז'ינוס,ajenos,L
אז'יקו,ajiko,L
אזאט,azat,T
אזטי,azte,L
אזי,aze,L
אזיאה,azia,L
אזיאמוס,aziamos,L
אזיאן,azian,L
אזיאס,azias,L
אזיאש,aziash,L
אזייאמוס,aziyamos,L
אזייאן,aziyan,L
אזייטונאס,azeytunas,L
אזייטי,azeyte,L
אזייטיס,azeytes,L
אזיין,azyen,L
אזיינדאס,azyendas,L
אזיינדה,azyenda,L
אזיינדו,azyendo,L
אזיינדולה,azyendola,L
אזיינדומי,azyendome,L
אזיינטיס,azyentes,L
אזימוס,azemos,L
אזימיינטו,azimyento,L
אזימיינטוס,azimyentos,L
אזין,azen,L
אזיס,azes,L
אזיר,azer,L
אזירלאס,azerlas,L
אזירלה,azerla,L
אזירלו,azerlo,L
אזירלוס,azerlos,L
אזירלי,azerle,L
אזירליס,azerles,L
אזירמוס,azermos,L
אזירמי,azerme,L
אזירסי,azerse,L
אזירסילו,azerselo,L
אזירסילוס,azerselos,L
אזירסילי,azersele,L
אזירסין,azersen,L
אזיש,azesh,L
אזליס,azles,L
אזמי,azme,L
אזנו,azno,L
אזנוס,aznos,L
אזניקה,aznika,L
אח,ah,H
אחאב,Ehav,H
אחארב'אדוס,aharvados,L
אחארב'אמוס,aharvamos,L
אחארב'אנדו,aharvando,L
אחארב'אס,aharvas,L
אחארב'אר,aharvar,L
אחארב'ארלוס,aharvarlos,L
אחארב'ארסי,aharvarse,L
אחארב'ה,aharva,L
אחארב'ו,aharvo,L
אחארב'י,aharve,L
אחג'י,ahchi,T
אחדות,ahdut,H
אחואירה,ahuera,L
אחואירטי,ahuerte,
אחראב'אן,aharvan,L
אחרונים,aharonim,H
אחריות,ahrayut,H
אחשורוש,Ahashverosh,H
אטאגאנטאדו,atagantado,L
אטאגאנטאן,atagantan,L
אטאגאנטאנדו,atagantando,L
אטאגאנטאר,atagantar,L
אטאגאנטארלו,atagantarlo,L
אטאגאנטה,ataganta,L
אטאגאנטו,ataganto,L
אטאגאנטין,ataganten,L
אטאדאס,atadas,L
אטאדה,atada,L
אטאדו,atado,L
אטאדוס,atados,L
אטאנטו,a_tanto,L
אטאקאדוס,atakados,L
אטאקסאדה,ataksada,L
אטאקסאדו,ataksado,L
אטאקסאדוס,ataksados,L
אטאקסארון,ataksaron,L
אטאקסה,ataksa,L
אטאקסו,atakso,L
אטאר,atar,L
אטה,ata,L
אטו,a_tu,L
אטואינדו,atuendo,L
אטואינדוס,atuendos,L
אטודה,a_toda,L
אטודו,a_todo,L
אטודוס,a_todos,L
אטודרידו,atudrido,L
אטומאר,a_tomar,L
אטומארב'וס,a_tomarvos,L
אטומארלה,a_tomarla,L
אטומארלו,a_tomarlo,L
אטונטיסין,atontesen,L
אטוס,a_tus,L
אטורב'אדוס,atorvados,L
אטורב'אמיינטו,atorvamyento,L
אטורב'אראש,atorvarash,L
אטורב'י,atorve,L
אטורגאדו,atorgado,L
אטורגאמוס,atorgamos,L
אטורגאן,atorgan,L
אטורגאר,atorgar,L
אטורגארלוס,atorgarlos,L
אטורגה,atorga,L
אטורגו,atorgo,L
אטורגי,atorge,L
אטורגימוס,atorgemos,L
אטורגין,atorgen,L
אטורנארלוס,a_tornarlos,L
אטורסייו,atorsyo,L
אטורסימוס,atorsemos,L
אטורסימיינטוס,atorsimyentos,L
אטי,a_ti,L
אטימאדו,atemado,L
אטימאדוס,atemados,L
אטימאן,ateman,L
אטימאסייון,atemasyon,L
אטימאר,atemar,L
אטימאראן,atemaran,L
אטימארה,atemara,L
אטימארון,atemaron,L
אטימארלוס,atemarlos,L
אטימארמוס,atemarmos,L
אטימה,atema,L
אטימו,atemo,L
אטין,aten,L
אטינדיר,atender,L
אטינו,atino,L
אטינטו,atento,L
אטיניר,a_tener,L
אטירסיאי,atersee,L
אטראס,atras,L
אטריסטאר,atristar,L
אטריסטה,atrista,L
אטריסטו,atristo,L
אי,i,L
איאה,ia,L
איאן,ian,L
איב'אמוס,ivamos,L
איב'אן,ivan,L
איב'אש,ivash,L
איב'ה,iva,L
איב'רופה,Evropa,L
איג'אב'אן,echavan,L
איג'אב'ה,echava,L
איג'אדה,echada,L
איג'אדו,echado,L
איג'אדוס,echados,L
איג'אטי,echate,L
איג'אטיס,echates,L
איג'אלדי,echalde,L
איג'אמוס,echamos,L
איג'אן,echan,L
איג'אנדו,echando,L
איג'אס,echas,L
איג'אר,echar,L
איג'אראן,echaran,L
איג'אראס,echaras,L
איג'ארה,echara,L
איג'ארון,echaron,L
איג'ארי,echare,L
איג'ארלאס,echarlas,L
איג'ארלה,echarla,L
איג'ארלו,echarlo,L
איג'ארלי,echarle,L
איג'ארסי,echarse,L
איג'ארסין,echarsen,L
איג'ה,echa,L
איג'ו,echo,L
איג'וס,echos,L
איג'י,eche,L
איג'יזוס,echizos,L
איג'יזירוס,echizeros,L
איג'ימוס,echemos,L
איג'ין,echen,L
איגואל,igual,L
איגואלאן,igualan,L
איגואלאנסה,igualansa,L
איגואלארסין,igualarsen,L
איגואלו,igualo,L
איגואלידאד,igualidad,L
איגרות,igerot,H
אידאד,edad,L
אידאדיס,edades,L
אידולו,idolo,L
אידולוס,idolos,L
אידיאס,ideas,L
איוב,Iyov,H
איודי,ayude,L
איז'אס,ijas,L
איז'ה,ija,L
איז'ו,ijo,L
איז'וס,ijos,L
איז'יקוס,ijikos,L
איזביב'לאן,ezbivlan,L
איזביב'לה,ezbivla,L
איזביב'לי,ezbivle,L
איזבל,Izevel,H
איזגרימין,ezgrimen,L
איזו,izo,L
איזי,ize,L
איזיטיס,izites,L
איזיטיש,izitesh,L
איזייאפ'יט,izyafet,T
איזייאפ'יטיס,izyafetes,L
איזייט,eziyet,T
איזייראמוס,izyeramos,L
איזייראן,izyeran,L
איזייראס,izyeras,L
איזייראש,izyerash,L
איזיירה,izyera,L
איזיירון,izyeron,L
איזימוס,izimos,L
איזיסטיס,izistes,L
איזיסטיש,izistesh,L
איזירה,azera,L
איזמיראר,ezmerar,L
איזפארזידה,ezparzida,L
איי,ay,L
אייאדו,ayado,L
אייאה,eya,L
אייאי,ayi,L
אייאמאר,a_yamar,L
אייאן,ayan,L
אייאס,eyas,L
אייאקטאשיס,ayaktashes,T
אייארון,ayaron,L
אייגאב'אן,ayegavan,L
אייגאב'ה,ayegava,L
אייגאדו,ayegado,L
אייגאן,aygan,L
אייגאר,ayegar,L
אייגאראן,ayegaran,L
אייגארה,ayegara,L
אייגארון,ayegaron,L
אייגארלו,ayegarlo,L
אייגה,ayga,L
אייגו,ayego,L
אייגי,ayege,L
אייגימוס,ayegemos,L
אייה,eya,L
אייו,eyo,L
אייודאב'אמוס,ayudavamos,L
אייודאב'אן,ayudavan,L
אייודאדו,ayudado,L
אייודאדור,ayudador,L
אייודאדוריס,ayudadores,L
אייודאטי,ayudate,L
אייודאטיס,ayudates,L
אייודאמוס,ayudamos,L
